content_id,creator_id,content_type,genre,created_at,duration,tags,is_template,is_recreation
CT004512,C0268,video,Sci-Fi,2026-07-27 14:57:17,37.3,story,False,False
CT004513,C0386,mini,Action,2025-11-24 18:42:31,6.5,"visual,viral",False,False
CT004514,C0415,cine,Sci-Fi,2026-01-19 02:08:49,43.9,"character,trending",False,False
CT004515,C0038,mini,Horror,2026-06-20 18:07:44,31.8,visual,True,False
CT004516,C0459,mini,Fantasy,2025-06-01 21:59:36,9.9,"experimental,viral,character",False,False
CT004517,C0147,image,Romance,2026-06-10 09:42:07,77.1,"animation,trending",False,True
CT004518,C0129,mini,Sci-Fi,2025-12-25 10:24:46,13.6,creative,False,False
CT004519,C0169,mini,Animation,2026-03-30 12:13:00,19.0,"experimental,trending",True,False
CT004520,C0183,image,Horror,2026-08-12 01:25:03,36.2,"ai,cinematic",False,False
CT004521,C0090,mini,Action,2026-04-11 05:36:47,12.0,cinematic,False,False
CT004522,C0161,cine,Sci-Fi,2025-10-16 10:40:33,29.8,"cinematic,experimental,viral",True,True
CT004523,C0422,mini,Action,2026-06-02 09:51:58,14.5,"viral,trending",False,False
CT004524,C0012,video,Fantasy,2025-09-17 21:28:28,135.4,"story,visual",False,False
CT004525,C0333,mini,Sci-Fi,2025-11-23 13:55:55,14.4,animation,False,False
CT004526,C0437,image,Documentary,2026-03-23 00:47:28,25.2,visual,False,False
CT004527,C0332,mini,Comedy,2025-12-23 10:39:24,20.0,"visual,animation",False,False
CT004528,C0238,mini,Animation,2026-06-24 19:53:12,9.0,"viral,visual,creative",True,False
CT004529,C0294,mini,Documentary,2025-09-20 14:20:45,15.4,"cinematic,character,ai",False,False
CT004530,C0268,mini,Sci-Fi,2026-03-19 23:27:33,8.3,"animation,story,visual",True,False
CT004531,C0186,video,Mystery,2025-09-17 13:15:10,38.6,"story,experimental",False,False
CT004532,C0423,image,Documentary,2026-02-26 01:28:37,44.4,"visual,ai,character",False,False
CT004533,C0330,mini,Romance,2026-08-01 04:27:27,3.2,"trending,ai,story",False,False
CT004534,C0028,cine,Drama,2026-08-18 03:43:55,75.5,cinematic,True,False
CT004535,C0367,cine,Comedy,2026-05-13 20:32:32,56.4,"character,story",False,False
CT004536,C0121,image,Comedy,2026-03-17 09:39:06,69.3,"cinematic,trending,ai",False,True
CT004537,C0267,image,Romance,2025-12-24 13:30:21,55.7,"character,cinematic,creative",True,False
CT004538,C0084,cine,Sci-Fi,2025-10-22 08:04:05,62.1,"character,ai",False,False
CT004539,C0233,video,Horror,2025-06-18 18:44:55,170.0,animation,False,False
CT004540,C0076,cine,Romance,2026-01-18 14:22:30,80.2,"ai,visual,experimental",True,False
CT004541,C0111,mini,Action,2026-05-05 17:12:47,12.1,"visual,ai",False,False
CT004542,C0434,mini,Fantasy,2026-06-17 00:47:47,5.3,"story,character",False,False
CT004543,C0042,video,Drama,2026-08-07 12:33:25,123.5,"trending,creative",True,False
CT004544,C0150,mini,Sci-Fi,2025-08-23 04:11:11,11.5,animation,False,False
CT004545,C0021,mini,Documentary,2026-07-28 14:13:44,8.9,"viral,experimental,animation",False,True
CT004546,C0097,image,Documentary,2025-10-05 13:04:17,83.2,"story,animation",False,False
CT004547,C0355,mini,Mystery,2026-04-22 15:47:39,6.3,"story,viral,cinematic",True,False
CT004548,C0274,mini,Mystery,2026-05-06 23:40:32,12.4,trending,False,True
CT004549,C0176,image,Mystery,2026-03-23 08:50:47,74.1,creative,False,False
CT004550,C0047,mini,Drama,2025-12-09 05:23:24,6.5,"trending,experimental",False,False
CT004551,C0349,image,Mystery,2025-07-26 02:28:23,38.1,"animation,cinematic",False,True
CT004552,C0131,mini,Fantasy,2026-01-15 07:42:42,13.0,"experimental,animation,story",True,False
CT004553,C0246,image,Sci-Fi,2025-07-10 01:29:47,45.8,ai,False,False
CT004554,C0065,image,Comedy,2026-03-14 00:50:37,61.7,"creative,story,cinematic",True,False
CT004555,C0216,mini,Comedy,2025-09-29 22:22:52,7.3,cinematic,False,False
CT004556,C0430,image,Animation,2025-08-28 09:04:27,93.7,"animation,experimental,story",False,False
CT004557,C0311,cine,Animation,2026-02-13 01:36:12,175.2,"cinematic,experimental,viral",False,True
CT004558,C0234,video,Sci-Fi,2025-09-22 07:11:22,62.1,trending,True,False
CT004559,C0092,mini,Horror,2026-07-22 10:12:46,12.8,creative,False,False
CT004560,C0134,image,Fantasy,2025-07-16 05:44:48,31.8,"creative,ai,trending",False,False
CT004561,C0490,video,Mystery,2026-07-03 05:16:56,60.1,"creative,cinematic,ai",False,True
CT004562,C0468,image,Animation,2026-05-19 14:45:48,151.1,"experimental,visual,animation",False,False
CT004563,C0165,video,Sci-Fi,2025-10-18 13:33:00,86.3,"cinematic,creative,visual",False,False
CT004564,C0318,mini,Animation,2026-02-15 08:15:39,14.3,character,False,False
CT004565,C0388,image,Drama,2025-11-15 00:09:11,34.6,"cinematic,trending,experimental",False,False
CT004566,C0198,cine,Comedy,2025-09-17 21:20:43,44.5,story,False,False
CT004567,C0123,mini,Action,2025-10-20 12:24:17,8.2,"ai,character,viral",False,False
CT004568,C0166,cine,Comedy,2025-11-03 18:32:39,45.1,"cinematic,trending,animation",True,False
CT004569,C0234,mini,Horror,2026-01-28 18:11:40,25.6,creative,False,False
CT004570,C0180,video,Documentary,2026-02-20 10:36:32,32.2,ai,False,False
CT004571,C0250,image,Drama,2026-06-04 20:52:35,51.8,trending,False,False
CT004572,C0078,video,Sci-Fi,2026-02-16 11:03:44,63.2,ai,False,True
CT004573,C0153,cine,Romance,2026-05-24 02:26:25,27.6,"story,visual,animation",True,False
CT004574,C0090,image,Sci-Fi,2026-07-25 18:20:25,68.4,ai,False,True
CT004575,C0175,mini,Documentary,2026-07-10 03:44:18,15.9,visual,True,False
CT004576,C0140,image,Animation,2025-12-04 04:42:28,63.1,creative,False,False
CT004577,C0219,mini,Horror,2026-01-24 21:42:11,12.0,"visual,character,creative",False,False
CT004578,C0500,cine,Romance,2026-06-03 14:41:29,20.9,"animation,visual",True,False
CT004579,C0418,mini,Fantasy,2026-03-28 02:50:58,16.1,"creative,ai,experimental",False,False
CT004580,C0301,image,Action,2025-07-30 12:31:54,36.4,visual,False,False
CT004581,C0251,mini,Animation,2026-08-09 23:32:21,18.5,visual,False,False
CT004582,C0165,video,Mystery,2026-05-16 18:32:34,192.7,"character,viral,experimental",False,False
CT004583,C0047,video,Animation,2026-04-05 01:14:58,34.0,"story,ai",False,False
CT004584,C0310,cine,Comedy,2026-08-26 05:59:05,34.7,ai,False,False
CT004585,C0106,mini,Romance,2025-08-16 04:18:31,23.7,creative,False,False
CT004586,C0020,cine,Drama,2026-07-09 18:10:12,22.4,"character,viral,animation",True,True
CT004587,C0492,image,Action,2025-10-28 01:05:12,58.5,"story,viral,visual",False,False
CT004588,C0105,cine,Documentary,2026-06-06 14:31:20,44.6,ai,False,False
CT004589,C0047,cine,Drama,2025-07-05 12:24:01,51.6,"animation,cinematic,experimental",False,False
CT004590,C0294,video,Animation,2026-02-09 14:29:30,13.3,"experimental,story",False,False
CT004591,C0314,mini,Sci-Fi,2025-07-21 09:16:21,22.5,"visual,creative",False,True
CT004592,C0137,cine,Animation,2026-08-07 14:43:16,305.0,ai,False,False
CT004593,C0107,video,Animation,2026-01-11 06:38:28,40.9,cinematic,False,False
CT004594,C0070,mini,Animation,2026-06-25 20:02:17,16.2,character,False,True
CT004595,C0214,video,Drama,2026-05-03 18:54:28,95.6,"story,creative",False,False
CT004596,C0202,cine,Animation,2026-01-07 05:43:54,29.7,creative,False,False
CT004597,C0178,mini,Mystery,2025-08-26 03:47:16,38.3,"ai,story",False,False
CT004598,C0460,video,Fantasy,2025-12-31 04:50:38,33.2,"story,animation,viral",False,False
CT004599,C0487,mini,Mystery,2025-10-24 22:14:54,7.8,ai,True,False
CT004600,C0433,mini,Drama,2025-09-24 20:40:07,7.9,character,False,False
CT004601,C0273,mini,Drama,2025-11-01 11:12:59,11.4,ai,False,False
CT004602,C0477,video,Sci-Fi,2025-09-13 19:45:25,17.8,animation,False,False
CT004603,C0125,mini,Sci-Fi,2026-06-19 02:18:09,10.3,cinematic,True,False
CT004604,C0371,mini,Romance,2026-07-20 13:39:20,8.3,experimental,False,False
CT004605,C0297,mini,Animation,2025-08-23 22:05:09,3.9,"cinematic,visual,ai",False,False
CT004606,C0303,cine,Animation,2025-09-05 19:18:39,53.1,"trending,viral",False,False
CT004607,C0039,mini,Animation,2025-06-16 12:30:42,8.6,"animation,creative",False,True
CT004608,C0073,mini,Animation,2025-12-08 18:36:29,14.3,creative,False,False
CT004609,C0463,cine,Fantasy,2026-03-12 11:19:13,81.7,"cinematic,animation,character",False,False
CT004610,C0132,cine,Horror,2025-09-29 06:44:02,196.9,experimental,False,False
CT004611,C0175,cine,Romance,2026-01-27 05:51:48,26.8,"animation,cinematic",False,False
CT004612,C0342,cine,Fantasy,2025-11-01 02:15:00,67.4,"visual,creative",False,False
CT004613,C0439,image,Comedy,2025-06-02 05:39:12,35.1,"viral,cinematic,character",False,False
CT004614,C0193,video,Comedy,2025-09-17 12:05:40,43.1,experimental,False,False
CT004615,C0403,image,Fantasy,2026-05-15 16:47:27,72.8,"visual,animation,character",True,False
CT004616,C0308,image,Horror,2026-07-08 10:54:08,15.9,viral,False,True
CT004617,C0092,mini,Horror,2025-12-11 06:45:29,12.3,creative,False,False
CT004618,C0276,video,Romance,2026-02-20 18:23:53,56.1,"creative,viral,trending",False,True
CT004619,C0481,image,Sci-Fi,2026-02-05 19:21:38,16.0,"visual,creative",True,False
CT004620,C0491,cine,Mystery,2025-10-17 03:53:02,42.2,"experimental,story",False,False
CT004621,C0496,mini,Comedy,2026-04-02 21:22:49,6.6,"animation,story,character",False,False
CT004622,C0040,mini,Action,2025-12-03 16:37:26,11.1,"cinematic,ai",False,False
CT004623,C0403,video,Romance,2025-06-24 09:55:24,104.1,"viral,trending",False,False
CT004624,C0238,mini,Fantasy,2025-11-23 19:50:21,8.0,"ai,trending,animation",False,False
CT004625,C0216,cine,Comedy,2025-08-18 16:19:16,46.9,trending,False,False
CT004626,C0209,mini,Action,2026-01-04 22:28:53,8.7,"character,trending,creative",False,False
CT004627,C0334,mini,Drama,2025-12-29 04:37:29,18.3,"cinematic,viral,experimental",True,False
CT004628,C0252,mini,Drama,2025-12-31 10:10:24,10.5,"cinematic,trending,character",True,False
CT004629,C0040,cine,Animation,2025-08-18 09:16:45,32.2,"story,animation,viral",False,False
CT004630,C0197,mini,Animation,2026-08-06 22:16:29,19.8,"animation,character,ai",False,False
CT004631,C0453,mini,Documentary,2025-07-24 03:52:48,10.5,animation,False,False
CT004632,C0066,cine,Horror,2025-10-12 15:12:22,139.6,"character,trending",False,False
CT004633,C0110,image,Horror,2025-10-27 04:24:30,37.0,"visual,story",False,False
CT004634,C0059,image,Action,2025-12-25 13:23:57,92.3,"story,trending,character",False,False
CT004635,C0359,video,Romance,2025-12-12 13:22:57,65.3,animation,False,False
CT004636,C0406,mini,Drama,2026-08-25 05:57:15,20.2,viral,True,False
CT004637,C0401,cine,Drama,2026-06-23 12:59:16,66.9,"trending,cinematic",False,False
CT004638,C0039,mini,Mystery,2025-06-26 01:43:05,13.6,"ai,trending",False,False
CT004639,C0485,mini,Documentary,2026-02-27 06:59:59,21.4,"ai,story",False,False
CT004640,C0443,video,Drama,2026-01-22 01:18:24,29.5,"cinematic,animation,experimental",False,True
CT004641,C0412,mini,Fantasy,2026-07-29 19:19:13,4.1,character,False,False
CT004642,C0430,cine,Mystery,2025-11-03 15:52:25,44.3,"viral,character",False,False
CT004643,C0412,mini,Fantasy,2025-12-26 11:33:32,16.2,"experimental,character,creative",False,False
CT004644,C0019,mini,Comedy,2026-07-29 10:54:28,7.4,"visual,cinematic,story",False,False
CT004645,C0355,image,Fantasy,2026-01-02 10:08:24,97.6,"ai,character,trending",False,False
CT004646,C0454,image,Animation,2026-03-04 14:42:10,77.6,"animation,visual",False,False
CT004647,C0286,image,Sci-Fi,2025-10-21 00:30:03,43.1,"visual,animation",False,False
CT004648,C0454,mini,Drama,2026-05-24 00:52:28,21.9,"story,trending,animation",False,False
CT004649,C0027,mini,Action,2025-07-08 04:36:21,16.5,animation,False,False
CT004650,C0300,image,Fantasy,2026-08-20 05:16:53,61.3,"character,experimental,trending",False,False
CT004651,C0482,mini,Mystery,2025-08-18 10:27:20,14.9,"cinematic,story",True,True
CT004652,C0277,mini,Animation,2026-02-18 21:58:19,11.1,"cinematic,viral",True,False
CT004653,C0218,image,Action,2025-07-01 20:59:46,45.5,"viral,creative,story",True,False
CT004654,C0145,mini,Romance,2025-07-15 00:23:04,6.9,"ai,character,creative",False,False
CT004655,C0397,cine,Comedy,2026-04-17 18:32:50,34.1,"trending,creative,visual",True,True
CT004656,C0472,video,Romance,2026-05-25 14:39:52,90.9,"creative,ai",False,False
CT004657,C0187,video,Documentary,2025-11-07 03:27:49,23.8,"cinematic,character",False,False
CT004658,C0245,mini,Romance,2025-06-26 16:45:10,9.9,"creative,character",False,False
CT004659,C0228,video,Drama,2025-06-15 08:55:25,37.4,"trending,cinematic",False,False
CT004660,C0317,cine,Comedy,2026-08-01 04:43:40,66.0,animation,False,False
CT004661,C0229,image,Romance,2026-05-10 00:04:04,28.6,"creative,viral,experimental",False,False
CT004662,C0365,mini,Documentary,2025-11-24 03:30:34,7.7,"experimental,animation,character",False,False
CT004663,C0494,video,Horror,2025-09-25 04:59:13,29.9,"cinematic,story",False,True
CT004664,C0154,image,Action,2026-04-17 01:34:25,66.9,creative,False,False
CT004665,C0106,mini,Romance,2026-07-13 10:41:53,21.1,character,False,True
CT004666,C0276,mini,Horror,2026-03-28 01:45:40,12.4,"trending,creative",False,True
CT004667,C0251,mini,Sci-Fi,2026-06-11 07:49:32,12.2,"viral,visual",False,True
CT004668,C0213,mini,Drama,2026-06-23 20:33:04,7.2,"character,visual,animation",False,False
CT004669,C0075,mini,Mystery,2025-10-17 12:20:33,10.5,"ai,animation",False,False
CT004670,C0058,mini,Documentary,2026-05-01 00:04:36,6.3,"cinematic,story,ai",False,False
CT004671,C0244,cine,Drama,2025-09-16 11:40:57,16.6,"story,experimental,viral",False,False
CT004672,C0363,cine,Romance,2025-09-10 17:15:22,14.6,"trending,story",False,False
CT004673,C0273,mini,Action,2026-08-27 20:16:06,5.7,"cinematic,trending,creative",False,False
CT004674,C0393,mini,Documentary,2025-10-28 04:03:53,12.5,"trending,character",False,False
CT004675,C0069,mini,Fantasy,2026-06-09 18:12:27,11.6,"creative,story",False,False
CT004676,C0468,mini,Drama,2025-11-05 10:32:55,22.2,"animation,creative,character",False,False
CT004677,C0350,cine,Horror,2026-07-28 12:58:51,38.7,"story,creative,viral",False,False
CT004678,C0328,mini,Romance,2025-10-05 19:50:06,8.3,trending,False,False
CT004679,C0415,mini,Animation,2025-06-08 18:27:14,13.9,story,False,False
CT004680,C0469,mini,Drama,2025-12-29 04:29:27,9.5,"story,character",True,False
CT004681,C0409,cine,Action,2026-02-28 20:07:32,55.5,animation,False,False
CT004682,C0242,video,Documentary,2025-11-23 05:08:03,38.8,cinematic,False,False
CT004683,C0366,video,Drama,2025-09-30 14:07:54,51.4,"visual,trending",False,False
CT004684,C0211,mini,Romance,2026-06-13 12:34:54,21.5,experimental,True,False
CT004685,C0070,cine,Action,2025-11-18 21:02:53,108.7,"character,ai",False,True
CT004686,C0491,cine,Documentary,2026-04-16 08:23:14,162.7,cinematic,False,False
CT004687,C0303,mini,Animation,2025-07-12 12:43:45,17.0,"experimental,cinematic,character",False,False
CT004688,C0394,video,Horror,2026-07-04 12:00:26,68.8,character,False,False
CT004689,C0347,mini,Sci-Fi,2026-05-08 06:06:47,13.2,"visual,experimental,cinematic",False,False
CT004690,C0166,mini,Sci-Fi,2025-08-16 19:26:43,21.5,"visual,character,trending",False,False
CT004691,C0381,video,Fantasy,2026-01-26 16:38:54,52.4,"creative,experimental",False,False
CT004692,C0162,mini,Horror,2026-05-08 22:25:07,10.7,"cinematic,creative",False,False
CT004693,C0354,cine,Horror,2026-05-28 03:53:59,46.2,animation,False,False
CT004694,C0410,video,Comedy,2025-12-09 18:54:53,132.2,"trending,cinematic",False,False
CT004695,C0304,mini,Horror,2025-07-24 02:49:31,6.4,viral,False,False
CT004696,C0235,video,Action,2025-06-28 03:23:19,73.4,viral,False,False
CT004697,C0364,mini,Fantasy,2026-08-29 18:09:25,14.7,"viral,trending,story",True,False
CT004698,C0041,image,Comedy,2025-07-20 12:13:01,24.8,"visual,trending,cinematic",True,False
CT004699,C0426,mini,Action,2025-11-06 22:35:56,10.3,ai,False,False
CT004700,C0251,cine,Comedy,2026-06-26 10:52:51,38.0,"visual,animation,character",False,False
CT004701,C0285,mini,Romance,2026-08-08 20:35:50,10.6,visual,False,False
CT004702,C0103,cine,Animation,2026-01-02 02:54:06,43.1,"ai,trending,creative",False,False
CT004703,C0074,cine,Drama,2026-04-05 11:08:12,42.7,visual,False,False
CT004704,C0183,mini,Sci-Fi,2026-01-20 11:35:02,19.5,"creative,viral,character",False,False
CT004705,C0406,video,Comedy,2025-07-20 15:04:44,52.0,"experimental,visual,ai",False,False
CT004706,C0007,video,Action,2026-01-10 22:18:23,79.2,"character,animation",True,False
CT004707,C0328,image,Comedy,2026-05-23 14:05:19,56.9,"character,trending,experimental",False,False
CT004708,C0494,image,Mystery,2026-03-13 09:22:49,255.3,"cinematic,viral",True,False
CT004709,C0338,mini,Sci-Fi,2026-02-11 15:54:02,7.1,viral,False,True
CT004710,C0148,mini,Horror,2026-06-15 15:02:40,6.9,"story,animation,character",False,True
CT004711,C0145,mini,Mystery,2025-08-26 01:09:59,13.5,"visual,creative,cinematic",False,False
CT004712,C0168,mini,Animation,2026-02-14 19:26:59,18.5,ai,False,False
CT004713,C0071,mini,Fantasy,2025-08-25 09:07:07,23.2,cinematic,False,False
CT004714,C0296,mini,Comedy,2025-06-29 10:23:34,11.9,"creative,cinematic",False,False
CT004715,C0391,cine,Fantasy,2026-08-09 15:19:31,45.6,"viral,animation",False,False
CT004716,C0256,mini,Mystery,2026-05-21 20:47:25,11.6,cinematic,False,False
CT004717,C0025,mini,Animation,2026-08-30 08:16:23,19.8,"character,viral",False,False
CT004718,C0432,image,Comedy,2025-12-27 01:43:23,86.7,"ai,experimental",False,False
CT004719,C0200,mini,Horror,2026-02-18 17:00:37,21.9,"experimental,visual",False,False
CT004720,C0254,cine,Horror,2025-06-29 01:09:35,26.9,animation,False,False
CT004721,C0249,image,Documentary,2025-08-25 08:12:23,35.1,"cinematic,viral",False,False
CT004722,C0308,mini,Sci-Fi,2025-07-09 09:23:20,12.6,"creative,animation,viral",False,True
CT004723,C0007,mini,Romance,2025-11-03 03:47:31,14.0,"visual,cinematic,trending",False,False
CT004724,C0121,image,Animation,2025-12-03 17:10:44,66.8,animation,False,False
CT004725,C0297,image,Documentary,2025-09-05 15:40:14,68.6,story,True,False
CT004726,C0193,cine,Drama,2026-05-21 17:20:13,18.4,"animation,ai",False,True
CT004727,C0063,cine,Drama,2026-03-05 00:22:56,38.8,"ai,visual,experimental",False,True
CT004728,C0454,image,Action,2025-12-16 03:16:53,31.0,"animation,story,viral",False,True
CT004729,C0123,mini,Romance,2025-11-30 12:38:29,9.5,ai,True,False
CT004730,C0114,mini,Mystery,2026-02-14 06:09:24,21.2,"animation,story",True,False
CT004731,C0497,cine,Comedy,2025-11-20 09:34:37,209.1,story,False,False
CT004732,C0114,mini,Drama,2026-05-19 10:06:39,9.3,story,False,False
CT004733,C0281,cine,Horror,2026-06-01 10:43:09,9.1,"animation,story,creative",False,False
CT004734,C0254,video,Romance,2025-08-23 22:31:46,34.9,experimental,True,True
CT004735,C0485,cine,Sci-Fi,2026-08-14 09:17:29,74.6,"creative,visual,cinematic",False,False
CT004736,C0477,mini,Sci-Fi,2025-12-26 08:04:50,7.7,"trending,cinematic,viral",False,False
CT004737,C0242,image,Horror,2025-08-29 20:15:01,45.1,"creative,trending",False,False
CT004738,C0023,video,Fantasy,2026-06-23 15:17:20,268.5,"visual,experimental",False,False
CT004739,C0403,mini,Horror,2025-12-06 23:27:14,22.5,visual,False,False
CT004740,C0311,cine,Sci-Fi,2025-08-07 18:02:53,25.6,"character,visual,experimental",False,False
CT004741,C0023,mini,Fantasy,2026-01-31 15:47:00,9.6,animation,False,False
CT004742,C0071,image,Horror,2025-12-04 21:45:17,20.5,animation,False,False
CT004743,C0144,mini,Fantasy,2025-09-21 02:49:46,6.1,viral,False,True
CT004744,C0422,cine,Action,2026-04-28 11:23:32,82.2,"creative,visual,animation",False,False
CT004745,C0144,cine,Romance,2025-12-01 06:23:39,196.0,"creative,trending",False,False
CT004746,C0442,mini,Sci-Fi,2026-01-27 14:45:20,56.7,"creative,visual,viral",False,False
CT004747,C0037,video,Animation,2025-06-26 10:38:22,46.3,"cinematic,experimental",True,False
CT004748,C0255,video,Comedy,2025-11-16 05:24:19,53.5,"ai,experimental",False,False
CT004749,C0472,mini,Action,2025-06-19 19:07:38,11.1,"creative,ai,story",False,False
CT004750,C0320,mini,Mystery,2025-10-07 14:37:09,10.1,"animation,character",False,False
CT004751,C0252,image,Animation,2026-05-25 13:55:47,47.0,"cinematic,creative",False,False
CT004752,C0195,mini,Drama,2026-07-27 23:00:37,11.1,"ai,creative",False,False
CT004753,C0297,mini,Horror,2025-11-02 15:02:25,8.9,ai,False,False
CT004754,C0127,mini,Drama,2026-04-15 16:56:09,13.9,"ai,story",False,False
CT004755,C0258,mini,Drama,2026-04-19 14:03:18,7.8,"creative,visual,story",True,False
CT004756,C0028,image,Documentary,2026-05-23 12:13:25,34.1,character,False,False
CT004757,C0127,mini,Action,2025-07-08 19:24:38,31.8,"character,cinematic,animation",True,True
CT004758,C0366,mini,Romance,2025-10-14 14:31:00,11.5,"viral,story,animation",True,False
CT004759,C0462,video,Comedy,2026-04-02 19:46:41,35.5,"trending,character,visual",False,False
CT004760,C0205,mini,Romance,2025-10-13 13:20:08,11.7,viral,False,False
CT004761,C0330,mini,Action,2026-03-25 22:28:54,17.9,"experimental,trending",True,False
CT004762,C0228,cine,Animation,2026-07-15 11:47:53,65.7,"experimental,trending",False,False
CT004763,C0062,image,Fantasy,2026-06-10 14:00:08,27.8,"viral,visual",False,True
CT004764,C0481,video,Documentary,2026-01-10 08:58:42,179.8,"viral,creative,trending",False,False
CT004765,C0228,mini,Romance,2025-09-02 07:13:27,7.4,"animation,visual",False,False
CT004766,C0059,image,Drama,2025-10-24 20:12:53,79.7,character,False,False
CT004767,C0001,cine,Animation,2026-02-07 07:25:38,91.4,trending,False,False
CT004768,C0102,cine,Romance,2026-05-06 17:25:24,24.7,"ai,trending",False,False
CT004769,C0338,mini,Drama,2026-07-16 22:32:46,6.0,"character,visual",False,False
CT004770,C0165,mini,Mystery,2026-06-20 22:44:50,10.8,"visual,trending,cinematic",False,False
CT004771,C0259,image,Mystery,2025-09-09 06:24:03,20.2,"viral,trending",False,False
CT004772,C0080,cine,Mystery,2025-07-21 13:26:05,41.9,"viral,ai,character",False,False
CT004773,C0445,mini,Fantasy,2025-07-27 22:31:09,12.5,"creative,viral,animation",False,True
CT004774,C0482,image,Mystery,2025-09-09 03:45:54,58.8,story,False,False
CT004775,C0472,mini,Comedy,2025-11-05 05:06:33,9.8,"visual,character,experimental",False,False
CT004776,C0305,image,Drama,2025-06-19 17:41:07,152.1,experimental,False,False
CT004777,C0050,mini,Action,2026-08-15 04:44:50,14.8,"character,experimental",False,False
CT004778,C0062,mini,Horror,2025-11-06 10:36:44,8.6,creative,True,False
CT004779,C0044,cine,Documentary,2025-08-11 18:29:01,41.4,ai,False,False
CT004780,C0247,mini,Action,2026-01-29 14:58:50,11.8,animation,False,False
CT004781,C0442,mini,Sci-Fi,2025-07-25 09:59:50,9.1,"story,ai",True,False
CT004782,C0399,mini,Sci-Fi,2026-06-24 16:55:55,7.5,viral,False,False
CT004783,C0257,image,Fantasy,2026-08-29 23:20:43,63.1,"animation,creative,visual",False,False
CT004784,C0375,video,Drama,2026-07-22 15:43:01,97.4,creative,False,False
CT004785,C0235,cine,Horror,2025-11-27 06:42:11,34.8,story,False,False
CT004786,C0307,image,Documentary,2026-03-18 03:16:28,19.6,cinematic,True,False
CT004787,C0275,image,Drama,2025-08-08 01:22:43,87.3,ai,False,False
CT004788,C0297,image,Fantasy,2025-06-21 20:40:24,60.6,experimental,False,False
CT004789,C0233,mini,Romance,2026-02-10 17:31:55,9.5,"trending,ai",False,False
CT004790,C0370,mini,Horror,2026-05-07 10:28:37,26.9,viral,False,False
CT004791,C0300,cine,Documentary,2025-06-07 07:39:22,69.1,"experimental,character,viral",False,False
CT004792,C0136,video,Fantasy,2026-08-28 02:12:04,97.6,"animation,story,character",True,False
CT004793,C0472,video,Comedy,2025-12-12 01:29:32,111.6,"viral,visual,story",False,False
CT004794,C0244,mini,Action,2026-03-09 22:34:44,10.5,character,False,False
CT004795,C0298,video,Fantasy,2025-06-17 12:22:40,35.9,"story,ai",False,False
CT004796,C0266,mini,Romance,2026-07-10 01:44:11,11.1,creative,True,False
CT004797,C0162,cine,Action,2026-02-13 19:03:55,71.5,"cinematic,experimental",True,False
CT004798,C0044,video,Fantasy,2026-01-05 16:10:48,66.8,ai,True,False
CT004799,C0106,mini,Romance,2026-03-12 21:29:00,11.5,experimental,False,False
CT004800,C0479,image,Mystery,2026-06-15 18:01:35,64.9,"story,ai,character",True,False
CT004801,C0478,mini,Romance,2025-06-02 14:36:25,11.5,"story,character,creative",False,False
CT004802,C0080,video,Sci-Fi,2025-06-23 14:04:47,28.3,"visual,viral,character",False,False
CT004803,C0286,mini,Animation,2026-01-20 19:02:44,8.3,"trending,experimental",True,False
CT004804,C0128,cine,Fantasy,2026-05-22 16:38:45,45.7,"experimental,creative,trending",False,False
CT004805,C0284,mini,Documentary,2026-08-05 21:34:34,4.0,"cinematic,trending",False,False
CT004806,C0319,mini,Mystery,2025-07-13 07:46:52,14.7,"trending,story",False,False
CT004807,C0018,mini,Sci-Fi,2025-11-29 12:41:16,5.9,"story,trending",False,False
CT004808,C0475,mini,Comedy,2026-05-22 16:50:52,13.3,"story,viral,ai",True,False
CT004809,C0460,mini,Documentary,2026-08-10 06:04:44,23.8,"viral,visual",True,False
CT004810,C0473,mini,Animation,2025-09-25 07:12:41,7.8,story,True,False
CT004811,C0235,video,Romance,2026-08-14 08:13:40,261.2,creative,False,False
CT004812,C0359,mini,Action,2026-06-03 18:09:38,21.4,"animation,story",True,False
CT004813,C0500,cine,Documentary,2025-09-18 13:17:40,23.4,"trending,viral,character",False,False
CT004814,C0096,image,Animation,2026-06-07 19:39:19,46.2,"animation,character",True,False
CT004815,C0086,image,Romance,2026-02-19 06:50:03,22.5,"ai,creative",False,False
CT004816,C0402,mini,Drama,2026-06-21 00:01:36,22.8,creative,False,False
CT004817,C0164,mini,Documentary,2026-06-14 14:56:21,38.1,character,False,False
CT004818,C0086,mini,Romance,2025-09-01 02:17:54,8.4,character,True,False
CT004819,C0105,mini,Documentary,2026-04-20 09:01:03,16.8,"creative,ai,visual",False,False
CT004820,C0342,cine,Documentary,2025-12-26 22:14:54,67.4,"animation,character,cinematic",False,False
CT004821,C0188,cine,Drama,2026-05-13 14:51:11,137.8,viral,False,False
CT004822,C0150,image,Animation,2025-08-02 14:14:44,14.7,"story,trending",True,False
CT004823,C0486,image,Action,2025-09-27 23:36:18,21.2,ai,False,False
CT004824,C0483,image,Comedy,2025-09-13 20:04:47,56.8,character,False,False
CT004825,C0208,mini,Romance,2026-07-24 16:55:44,15.0,character,False,True
CT004826,C0116,image,Mystery,2025-11-15 06:47:32,48.6,"visual,creative,experimental",False,False
CT004827,C0414,mini,Romance,2025-09-16 10:53:22,22.4,"viral,cinematic,character",False,False
