user_id,country,age_group,signup_date,following_count,creator_flag,preferred_genres
U02198,Singapore,25-34,2025-01-28 22:31:05,17,True,"['Romance', 'Documentary']"
U02199,Canada,25-34,2024-01-27 03:46:31,18,False,['Comedy']
U02200,United States,35-44,2024-04-14 01:06:13,20,False,['Drama']
U02201,United Kingdom,45+,2024-06-03 13:28:04,17,False,"['Drama', 'Mystery', 'Action']"
U02202,India,25-34,2024-07-04 18:43:19,14,False,"['Fantasy', 'Comedy']"
U02203,India,18-24,2025-05-25 17:47:27,18,False,"['Drama', 'Fantasy', 'Documentary']"
U02204,United Kingdom,18-24,2024-08-26 19:31:19,20,False,"['Fantasy', 'Romance', 'Mystery', 'Drama']"
U02205,Canada,18-24,2024-12-08 08:29:03,21,True,"['Fantasy', 'Horror']"
U02206,Germany,18-24,2024-11-29 04:22:12,9,False,['Fantasy']
U02207,India,18-24,2024-08-04 14:08:06,15,False,"['Sci-Fi', 'Fantasy', 'Romance']"
U02208,Germany,25-34,2025-05-14 14:11:22,19,True,"['Horror', 'Fantasy', 'Mystery']"
U02209,United States,18-24,2024-04-24 23:04:52,27,True,"['Documentary', 'Sci-Fi', 'Fantasy']"
U02210,India,18-24,2024-01-18 20:27:46,20,False,['Romance']
U02211,Australia,35-44,2025-01-20 06:33:27,24,False,"['Animation', 'Romance', 'Mystery', 'Fantasy']"
U02212,Germany,18-24,2024-12-04 00:23:43,17,False,"['Action', 'Sci-Fi', 'Documentary', 'Romance']"
U02213,Australia,25-34,2024-05-14 13:40:55,16,False,['Action']
U02214,India,45+,2025-03-24 17:40:55,14,False,"['Sci-Fi', 'Fantasy', 'Action', 'Documentary']"
U02215,India,25-34,2024-03-24 22:41:17,25,False,"['Animation', 'Romance']"
U02216,United Kingdom,18-24,2024-05-09 17:59:40,21,False,"['Comedy', 'Romance']"
U02217,Canada,18-24,2024-03-20 21:13:15,27,False,['Sci-Fi']
U02218,Singapore,25-34,2024-04-06 06:55:02,19,False,"['Drama', 'Animation']"
U02219,United Kingdom,25-34,2025-01-12 00:41:55,22,False,"['Animation', 'Comedy', 'Romance', 'Sci-Fi']"
U02220,United States,18-24,2024-12-29 16:50:42,17,False,"['Sci-Fi', 'Action', 'Drama', 'Romance']"
U02221,Singapore,25-34,2024-11-28 07:59:22,15,False,"['Animation', 'Documentary', 'Horror', 'Drama']"
U02222,United States,25-34,2025-03-21 00:20:00,31,False,"['Drama', 'Mystery']"
U02223,India,18-24,2024-02-06 02:09:14,23,False,['Animation']
U02224,United Kingdom,25-34,2024-11-16 18:15:04,18,False,['Fantasy']
U02225,United Kingdom,18-24,2024-02-29 11:27:04,18,False,"['Documentary', 'Sci-Fi', 'Drama']"
U02226,Australia,18-24,2025-05-09 01:52:33,17,False,"['Romance', 'Comedy', 'Sci-Fi', 'Mystery']"
U02227,Singapore,35-44,2024-11-23 16:46:18,21,False,"['Horror', 'Animation', 'Mystery', 'Comedy']"
U02228,Singapore,18-24,2025-01-27 21:10:51,23,False,['Documentary']
U02229,United Kingdom,25-34,2024-10-22 06:24:30,22,False,['Action']
U02230,Singapore,25-34,2024-07-17 08:33:29,14,False,"['Animation', 'Drama']"
U02231,Australia,18-24,2024-12-20 15:52:34,22,False,"['Drama', 'Horror']"
U02232,India,45+,2025-03-08 02:00:11,24,False,['Action']
U02233,Singapore,18-24,2024-04-02 01:06:24,29,False,['Sci-Fi']
U02234,India,18-24,2025-03-26 17:53:21,29,False,['Animation']
U02235,Australia,45+,2025-01-10 15:30:09,13,False,['Drama']
U02236,Germany,35-44,2024-02-14 09:09:05,28,False,['Romance']
U02237,United States,25-34,2025-04-28 23:05:05,20,False,['Sci-Fi']
U02238,United States,13-17,2024-04-03 04:20:15,20,False,"['Fantasy', 'Comedy']"
U02239,Canada,18-24,2024-11-06 17:49:56,16,False,"['Documentary', 'Mystery', 'Drama']"
U02240,Singapore,25-34,2024-03-08 00:00:29,18,True,"['Documentary', 'Fantasy', 'Romance']"
U02241,United States,18-24,2024-04-11 09:34:52,23,False,"['Animation', 'Romance', 'Comedy']"
U02242,Australia,18-24,2024-11-28 10:16:31,18,False,"['Horror', 'Romance', 'Sci-Fi']"
U02243,Canada,35-44,2024-12-17 07:46:48,22,False,['Horror']
U02244,India,18-24,2024-12-21 03:54:06,21,False,['Romance']
U02245,Australia,18-24,2024-06-26 08:57:27,16,False,"['Drama', 'Romance', 'Action']"
U02246,Germany,13-17,2025-02-28 01:14:22,32,False,['Romance']
U02247,Australia,25-34,2024-01-26 11:33:44,27,False,['Action']
U02248,United States,25-34,2025-03-17 16:00:24,28,False,['Documentary']
U02249,United States,35-44,2024-06-05 07:25:06,20,False,['Horror']
U02250,United Kingdom,18-24,2024-11-16 20:56:22,30,False,"['Sci-Fi', 'Drama', 'Comedy']"
U02251,Canada,18-24,2025-04-13 04:29:59,24,True,"['Horror', 'Fantasy', 'Comedy']"
U02252,Canada,25-34,2024-05-12 02:04:35,19,False,"['Action', 'Documentary', 'Mystery', 'Sci-Fi']"
U02253,United States,18-24,2024-07-31 13:25:00,16,False,"['Horror', 'Mystery', 'Documentary', 'Comedy']"
U02254,Canada,25-34,2025-03-04 05:52:46,22,False,"['Animation', 'Documentary', 'Drama', 'Comedy']"
U02255,United Kingdom,45+,2025-03-23 00:46:03,17,False,"['Comedy', 'Fantasy', 'Sci-Fi', 'Drama']"
U02256,Australia,25-34,2024-05-01 14:36:30,24,False,"['Horror', 'Documentary']"
U02257,Germany,25-34,2024-09-19 23:26:42,20,False,"['Documentary', 'Animation']"
U02258,Australia,45+,2024-06-21 07:58:25,8,False,"['Romance', 'Sci-Fi', 'Animation', 'Action']"
U02259,India,18-24,2024-09-24 06:39:46,18,False,"['Comedy', 'Mystery', 'Documentary', 'Horror']"
U02260,Singapore,45+,2024-07-15 00:35:07,22,False,"['Romance', 'Sci-Fi', 'Fantasy']"
U02261,India,25-34,2024-01-03 16:43:26,16,False,"['Drama', 'Documentary', 'Romance', 'Horror']"
U02262,Singapore,25-34,2025-04-22 23:28:37,19,False,"['Action', 'Animation', 'Sci-Fi']"
U02263,India,45+,2024-11-25 09:11:14,20,False,"['Horror', 'Romance']"
U02264,Canada,25-34,2024-08-26 16:22:00,21,False,"['Sci-Fi', 'Action', 'Fantasy']"
U02265,India,25-34,2024-02-25 17:45:15,19,False,"['Horror', 'Romance', 'Drama']"
U02266,India,18-24,2024-02-06 20:18:44,16,False,['Romance']
U02267,Australia,25-34,2024-09-04 12:18:37,17,False,"['Drama', 'Horror', 'Comedy']"
U02268,Germany,25-34,2024-12-01 13:52:53,19,False,['Drama']
U02269,India,18-24,2024-05-14 14:00:41,23,False,"['Mystery', 'Action']"
U02270,Singapore,35-44,2025-01-19 20:25:48,21,False,"['Horror', 'Sci-Fi']"
U02271,United Kingdom,25-34,2024-07-21 20:41:16,22,False,"['Fantasy', 'Documentary']"
U02272,United Kingdom,18-24,2024-01-06 17:21:34,18,True,"['Drama', 'Romance', 'Action', 'Fantasy']"
U02273,United Kingdom,13-17,2024-10-04 16:03:20,20,False,['Horror']
U02274,Canada,25-34,2024-04-03 14:42:51,26,False,"['Horror', 'Romance']"
U02275,United States,13-17,2024-01-08 11:28:14,28,False,"['Mystery', 'Romance', 'Sci-Fi']"
U02276,United Kingdom,18-24,2024-03-08 06:26:27,16,False,"['Action', 'Documentary', 'Drama']"
U02277,United States,25-34,2024-05-27 03:06:47,18,False,['Sci-Fi']
U02278,India,18-24,2024-09-23 04:23:42,19,False,['Documentary']
U02279,United Kingdom,18-24,2025-05-26 15:06:17,14,False,"['Romance', 'Drama', 'Fantasy']"
U02280,Australia,25-34,2024-04-22 20:34:45,24,False,['Documentary']
U02281,Germany,18-24,2024-01-30 16:12:30,15,False,"['Comedy', 'Action']"
U02282,United Kingdom,45+,2024-04-08 21:09:50,17,False,"['Mystery', 'Documentary', 'Sci-Fi']"
U02283,United Kingdom,45+,2024-06-14 03:02:03,21,True,"['Horror', 'Comedy']"
U02284,Germany,25-34,2024-04-16 02:42:15,24,False,"['Horror', 'Comedy', 'Romance', 'Fantasy']"
U02285,Australia,45+,2024-06-15 04:11:51,21,False,"['Comedy', 'Animation', 'Horror']"
U02286,Germany,35-44,2025-05-16 00:03:47,22,False,"['Comedy', 'Fantasy', 'Mystery', 'Drama']"
U02287,Singapore,18-24,2024-07-15 03:25:13,24,False,"['Animation', 'Horror', 'Mystery']"
U02288,Germany,35-44,2024-11-24 03:33:54,18,False,"['Documentary', 'Fantasy']"
U02289,Singapore,18-24,2024-12-20 00:45:41,20,False,"['Action', 'Fantasy', 'Drama']"
U02290,United Kingdom,25-34,2024-03-08 06:47:18,15,False,['Horror']
U02291,United Kingdom,25-34,2024-05-08 02:00:18,23,False,"['Documentary', 'Horror']"
U02292,United Kingdom,13-17,2024-08-02 22:12:24,19,False,['Fantasy']
U02293,United States,18-24,2024-08-25 23:01:19,24,False,"['Mystery', 'Comedy']"
U02294,Germany,45+,2024-01-07 19:31:29,17,False,"['Animation', 'Documentary']"
U02295,Germany,18-24,2024-11-29 09:28:01,34,False,"['Fantasy', 'Sci-Fi']"
U02296,Germany,18-24,2024-06-04 10:59:41,15,False,"['Horror', 'Romance', 'Drama', 'Fantasy']"
U02297,United States,18-24,2024-06-15 15:22:19,14,False,"['Horror', 'Animation']"
U02298,Canada,25-34,2024-11-07 18:06:00,29,False,['Mystery']
U02299,United States,35-44,2025-05-05 12:22:12,25,False,"['Drama', 'Comedy', 'Action']"
U02300,Singapore,35-44,2025-03-23 04:27:48,13,False,"['Drama', 'Action', 'Sci-Fi', 'Comedy']"
U02301,United States,25-34,2025-05-21 11:46:40,19,False,"['Horror', 'Mystery', 'Comedy', 'Romance']"
U02302,United States,18-24,2024-08-01 18:44:29,23,False,"['Drama', 'Action', 'Comedy']"
U02303,Canada,13-17,2024-03-02 20:54:34,17,False,"['Drama', 'Comedy', 'Sci-Fi']"
U02304,Singapore,25-34,2024-04-21 15:52:54,25,False,"['Mystery', 'Animation', 'Horror', 'Sci-Fi']"
U02305,Singapore,35-44,2024-06-26 18:07:01,22,False,"['Action', 'Comedy', 'Drama', 'Documentary']"
U02306,India,35-44,2024-06-04 05:23:16,16,False,"['Fantasy', 'Drama', 'Comedy']"
U02307,United Kingdom,25-34,2024-04-17 12:31:02,20,False,"['Horror', 'Sci-Fi', 'Mystery']"
U02308,United States,25-34,2024-03-19 00:04:40,24,False,"['Action', 'Comedy']"
U02309,United Kingdom,25-34,2024-04-06 13:41:07,32,False,"['Drama', 'Mystery']"
U02310,Canada,25-34,2024-12-06 07:54:45,20,False,['Sci-Fi']
U02311,United States,25-34,2024-09-10 20:04:40,20,False,"['Action', 'Horror', 'Documentary', 'Animation']"
U02312,India,25-34,2024-01-20 10:03:21,21,False,"['Documentary', 'Action', 'Mystery']"
U02313,Canada,25-34,2024-10-18 11:58:00,15,False,"['Sci-Fi', 'Animation']"
U02314,India,45+,2025-03-11 11:54:52,23,False,"['Drama', 'Action', 'Mystery', 'Animation']"
U02315,United States,25-34,2024-08-08 01:29:25,18,False,"['Mystery', 'Fantasy', 'Action', 'Romance']"
U02316,India,13-17,2024-06-13 17:07:21,24,False,"['Action', 'Drama']"
U02317,India,18-24,2024-05-20 21:51:39,20,False,"['Comedy', 'Mystery', 'Animation']"
U02318,Canada,25-34,2024-07-15 03:49:03,17,False,"['Animation', 'Romance']"
U02319,Germany,25-34,2024-05-24 01:08:11,17,False,['Action']
U02320,Germany,25-34,2025-04-22 19:38:50,20,False,"['Sci-Fi', 'Drama', 'Action', 'Mystery']"
U02321,India,35-44,2025-05-27 22:19:34,17,False,"['Documentary', 'Sci-Fi']"
U02322,India,18-24,2024-06-26 11:30:32,25,False,['Horror']
U02323,United Kingdom,25-34,2025-04-22 12:59:19,14,False,['Mystery']
U02324,Australia,35-44,2025-03-17 07:23:25,25,False,"['Mystery', 'Animation', 'Fantasy']"
U02325,Germany,25-34,2024-02-09 05:45:10,19,True,"['Horror', 'Animation', 'Romance']"
U02326,Germany,25-34,2024-09-10 18:18:20,21,False,['Horror']
U02327,United Kingdom,18-24,2024-12-05 10:28:49,16,False,"['Sci-Fi', 'Horror']"
U02328,United States,25-34,2024-08-06 05:48:10,18,False,"['Sci-Fi', 'Fantasy', 'Action', 'Documentary']"
U02329,India,35-44,2024-08-24 04:56:14,24,False,"['Romance', 'Drama']"
U02330,United States,45+,2024-09-12 11:36:48,15,False,"['Documentary', 'Drama', 'Action', 'Comedy']"
U02331,India,25-34,2024-12-22 02:48:19,23,False,"['Drama', 'Fantasy', 'Comedy']"
U02332,Singapore,18-24,2024-05-31 21:00:52,23,True,['Fantasy']
U02333,United States,25-34,2024-11-04 15:05:18,27,False,['Fantasy']
U02334,Germany,35-44,2024-05-05 21:14:12,21,False,"['Mystery', 'Comedy']"
U02335,Canada,18-24,2025-04-04 17:50:37,24,False,"['Romance', 'Horror']"
U02336,Canada,35-44,2024-02-13 18:37:29,15,False,"['Horror', 'Drama']"
U02337,Canada,18-24,2024-02-04 15:11:27,22,False,"['Horror', 'Mystery', 'Drama']"
U02338,Germany,13-17,2024-01-20 12:08:46,34,True,"['Sci-Fi', 'Drama']"
U02339,India,18-24,2024-06-29 17:48:39,24,False,"['Romance', 'Animation', 'Horror']"
U02340,India,18-24,2024-11-09 10:18:46,19,False,['Sci-Fi']
U02341,United Kingdom,35-44,2025-05-24 12:00:39,23,False,"['Sci-Fi', 'Drama']"
U02342,United Kingdom,25-34,2024-08-23 01:14:50,17,False,"['Comedy', 'Action', 'Sci-Fi']"
U02343,Canada,18-24,2024-04-04 05:47:47,21,False,"['Horror', 'Romance', 'Sci-Fi', 'Comedy']"
U02344,Germany,25-34,2024-07-09 09:10:41,21,False,"['Horror', 'Documentary', 'Sci-Fi', 'Comedy']"
U02345,Australia,18-24,2024-03-06 19:57:11,26,True,"['Horror', 'Drama', 'Documentary']"
U02346,United States,18-24,2024-09-01 00:25:04,18,False,['Comedy']
U02347,United Kingdom,18-24,2025-01-11 21:05:04,21,False,['Documentary']
U02348,Germany,25-34,2024-01-19 08:53:30,23,False,"['Comedy', 'Sci-Fi', 'Action']"
U02349,United States,18-24,2025-02-05 22:24:55,23,False,"['Fantasy', 'Comedy']"
U02350,Canada,35-44,2024-04-28 04:00:15,21,False,"['Action', 'Animation', 'Mystery', 'Sci-Fi']"
U02351,Canada,18-24,2024-12-13 13:34:12,18,False,"['Animation', 'Horror', 'Fantasy']"
U02352,Germany,35-44,2025-02-25 14:40:06,29,False,"['Romance', 'Animation', 'Comedy']"
U02353,Germany,35-44,2025-02-05 07:02:16,17,False,"['Comedy', 'Animation', 'Drama', 'Horror']"
U02354,Canada,18-24,2024-12-12 07:53:07,13,False,"['Romance', 'Fantasy', 'Documentary', 'Action']"
U02355,United Kingdom,18-24,2024-12-24 15:41:50,26,False,"['Drama', 'Animation']"
U02356,United Kingdom,45+,2024-04-07 00:00:01,13,True,"['Drama', 'Romance']"
U02357,United Kingdom,25-34,2024-03-11 04:38:33,10,True,"['Romance', 'Documentary', 'Animation', 'Comedy']"
U02358,United States,25-34,2024-07-16 02:35:24,27,False,"['Animation', 'Romance']"
U02359,Australia,13-17,2024-11-10 10:49:02,30,False,"['Mystery', 'Fantasy', 'Animation', 'Comedy']"
U02360,United States,18-24,2024-11-15 14:12:01,24,False,"['Animation', 'Romance', 'Sci-Fi', 'Action']"
U02361,Australia,25-34,2025-02-05 15:29:09,19,False,"['Animation', 'Sci-Fi', 'Horror', 'Documentary']"
U02362,Germany,35-44,2024-06-08 11:49:13,25,True,"['Horror', 'Fantasy', 'Action']"
U02363,Singapore,18-24,2025-03-23 11:19:48,21,False,"['Sci-Fi', 'Horror']"
U02364,India,35-44,2024-08-20 05:01:37,13,True,"['Mystery', 'Romance']"
U02365,Germany,25-34,2024-05-07 07:17:12,22,False,['Horror']
U02366,India,18-24,2025-01-15 05:03:32,22,False,['Animation']
U02367,United Kingdom,18-24,2024-03-06 21:09:39,25,False,['Fantasy']
U02368,United States,18-24,2024-07-28 13:07:07,15,True,"['Animation', 'Drama']"
U02369,United States,25-34,2025-02-07 19:46:12,20,False,"['Animation', 'Mystery', 'Horror', 'Sci-Fi']"
U02370,United States,25-34,2025-02-02 15:53:38,17,False,"['Fantasy', 'Romance', 'Mystery']"
U02371,India,25-34,2024-05-12 15:15:06,15,False,"['Drama', 'Fantasy', 'Sci-Fi']"
U02372,Germany,18-24,2024-03-27 02:34:46,19,False,"['Fantasy', 'Documentary', 'Animation']"
U02373,India,25-34,2024-01-17 12:10:51,22,False,"['Horror', 'Action']"
U02374,United Kingdom,25-34,2024-02-16 04:58:44,16,False,"['Action', 'Horror', 'Mystery']"
U02375,Australia,25-34,2025-03-02 15:14:59,27,False,"['Drama', 'Romance']"
U02376,Singapore,25-34,2025-02-09 02:57:33,23,False,"['Documentary', 'Sci-Fi']"
U02377,Germany,18-24,2024-09-18 14:20:16,22,False,['Comedy']
U02378,India,25-34,2024-10-21 17:55:08,22,False,"['Romance', 'Action', 'Sci-Fi', 'Drama']"
U02379,Singapore,18-24,2024-06-17 20:51:50,15,True,"['Animation', 'Action', 'Comedy', 'Mystery']"
U02380,Australia,18-24,2024-04-09 06:54:51,20,False,"['Mystery', 'Comedy', 'Sci-Fi']"
U02381,United States,18-24,2024-01-06 21:48:44,31,False,"['Animation', 'Romance', 'Horror', 'Sci-Fi']"
U02382,Canada,25-34,2024-12-13 08:43:56,21,True,"['Comedy', 'Romance']"
U02383,Singapore,25-34,2024-01-19 06:20:34,15,False,['Horror']
U02384,United Kingdom,18-24,2024-02-24 07:09:34,22,False,"['Horror', 'Sci-Fi']"
U02385,United States,35-44,2025-02-13 18:52:10,23,False,"['Action', 'Comedy']"
U02386,Singapore,35-44,2024-10-28 07:46:17,16,False,['Horror']
U02387,Singapore,18-24,2024-09-10 04:16:14,17,False,"['Comedy', 'Sci-Fi', 'Drama', 'Action']"
U02388,Singapore,25-34,2024-04-22 21:51:42,24,False,"['Fantasy', 'Action']"
U02389,Singapore,18-24,2024-03-18 09:45:04,15,False,['Action']
U02390,Singapore,45+,2024-08-29 04:19:43,16,False,['Horror']
U02391,Canada,18-24,2024-07-04 08:20:16,26,False,"['Action', 'Drama']"
U02392,United States,18-24,2024-10-03 03:18:43,22,False,['Animation']
U02393,Australia,25-34,2024-03-26 11:06:22,14,False,"['Fantasy', 'Sci-Fi', 'Drama']"
U02394,United States,18-24,2024-04-29 15:46:24,21,False,"['Comedy', 'Horror']"
U02395,Canada,25-34,2024-02-28 08:38:03,24,True,['Action']
U02396,Australia,25-34,2024-08-07 10:56:44,16,False,['Romance']
U02397,Singapore,18-24,2024-05-22 20:25:38,21,False,"['Romance', 'Mystery']"
U02398,United Kingdom,25-34,2024-04-25 12:42:02,23,False,"['Mystery', 'Comedy', 'Romance']"
U02399,United States,35-44,2024-10-11 02:18:07,19,False,"['Romance', 'Fantasy', 'Action']"
U02400,Germany,35-44,2024-09-14 03:53:54,22,False,"['Comedy', 'Documentary', 'Romance']"
U02401,India,25-34,2024-04-18 13:45:43,26,False,['Documentary']
U02402,Canada,18-24,2024-12-27 09:35:42,37,True,['Sci-Fi']
U02403,Germany,18-24,2024-06-26 16:16:14,16,False,"['Fantasy', 'Romance', 'Horror']"
U02404,Canada,35-44,2024-06-25 11:39:41,12,False,"['Sci-Fi', 'Mystery', 'Comedy']"
U02405,United Kingdom,35-44,2024-09-04 02:09:59,15,False,"['Fantasy', 'Animation', 'Documentary', 'Drama']"
U02406,Germany,25-34,2024-03-12 21:17:51,21,False,"['Sci-Fi', 'Comedy']"
U02407,United Kingdom,35-44,2024-08-05 03:43:44,19,False,"['Romance', 'Horror', 'Action', 'Mystery']"
U02408,Australia,18-24,2024-10-28 02:22:44,33,False,"['Comedy', 'Horror']"
U02409,Canada,25-34,2024-03-07 12:00:49,21,False,"['Documentary', 'Comedy']"
U02410,India,18-24,2024-10-19 01:13:24,18,False,"['Sci-Fi', 'Horror', 'Animation']"
U02411,Canada,18-24,2024-01-21 02:14:41,19,False,"['Animation', 'Comedy']"
U02412,India,25-34,2024-11-08 00:03:44,18,False,"['Romance', 'Mystery', 'Action', 'Drama']"
U02413,Singapore,18-24,2024-01-19 07:58:18,12,False,"['Romance', 'Sci-Fi', 'Fantasy']"
U02414,Australia,45+,2024-03-31 12:27:08,16,False,"['Animation', 'Drama', 'Documentary', 'Mystery']"
U02415,United Kingdom,18-24,2024-06-30 01:01:16,23,False,"['Fantasy', 'Mystery', 'Action', 'Sci-Fi']"
U02416,Canada,35-44,2024-11-13 18:16:09,19,False,"['Action', 'Mystery']"
U02417,Australia,35-44,2025-01-06 14:53:46,16,False,"['Comedy', 'Documentary', 'Horror', 'Action']"
U02418,United States,25-34,2024-08-30 10:27:25,16,False,"['Mystery', 'Drama']"
U02419,United Kingdom,45+,2024-03-08 20:36:56,23,False,['Sci-Fi']
U02420,United Kingdom,25-34,2024-07-19 07:52:51,20,False,"['Fantasy', 'Comedy', 'Horror', 'Animation']"
U02421,United States,18-24,2025-02-10 20:50:57,25,False,"['Comedy', 'Sci-Fi', 'Fantasy', 'Drama']"
U02422,Germany,18-24,2024-02-16 16:39:27,17,False,"['Horror', 'Action', 'Sci-Fi']"
U02423,India,18-24,2025-01-05 00:05:12,25,False,"['Fantasy', 'Romance', 'Documentary']"
U02424,Germany,35-44,2024-07-18 10:41:11,17,False,['Romance']
U02425,United Kingdom,25-34,2024-01-03 00:55:51,20,True,"['Mystery', 'Action', 'Documentary']"
U02426,Canada,18-24,2024-12-25 02:26:16,17,False,"['Romance', 'Comedy', 'Horror']"
U02427,United States,18-24,2024-01-14 19:53:15,22,False,"['Fantasy', 'Romance', 'Animation']"
U02428,United Kingdom,25-34,2024-07-10 02:37:44,18,False,"['Horror', 'Drama', 'Romance', 'Mystery']"
U02429,Germany,35-44,2024-04-10 19:58:19,24,True,['Mystery']
U02430,United States,18-24,2024-10-28 22:07:29,23,False,['Fantasy']
U02431,India,35-44,2024-01-30 00:20:53,23,True,"['Romance', 'Animation', 'Comedy', 'Drama']"
U02432,Canada,25-34,2024-02-17 01:44:27,19,False,"['Romance', 'Documentary']"
U02433,United States,35-44,2024-10-01 16:54:18,15,False,"['Sci-Fi', 'Mystery', 'Romance']"
U02434,United Kingdom,18-24,2025-05-28 20:46:34,18,False,['Horror']
U02435,Canada,25-34,2024-01-21 11:41:42,30,False,"['Sci-Fi', 'Action']"
U02436,Canada,18-24,2024-08-26 04:57:08,25,False,"['Fantasy', 'Documentary', 'Sci-Fi', 'Horror']"
U02437,Australia,18-24,2025-02-18 23:13:46,6,False,['Action']
U02438,Australia,35-44,2024-05-30 07:40:24,19,False,"['Comedy', 'Drama', 'Documentary', 'Action']"
U02439,Germany,25-34,2024-09-11 20:40:24,17,False,"['Romance', 'Documentary', 'Fantasy', 'Drama']"
U02440,India,18-24,2025-03-09 14:23:31,20,False,['Animation']
U02441,United Kingdom,35-44,2025-01-11 08:27:28,18,False,"['Romance', 'Fantasy']"
U02442,India,18-24,2024-05-31 14:10:30,11,False,"['Action', 'Sci-Fi']"
U02443,India,25-34,2025-01-23 02:43:02,23,False,['Drama']
U02444,United States,45+,2024-12-15 08:54:38,20,False,['Romance']
U02445,Australia,25-34,2024-09-18 23:55:37,17,False,"['Documentary', 'Fantasy', 'Action']"
U02446,Singapore,35-44,2024-08-16 01:34:00,35,False,['Documentary']
U02447,Germany,25-34,2025-04-23 09:54:09,17,False,"['Drama', 'Horror', 'Animation', 'Romance']"
U02448,Australia,35-44,2025-03-28 00:04:10,12,False,['Romance']
U02449,Germany,25-34,2025-05-26 22:54:27,20,False,"['Sci-Fi', 'Romance', 'Fantasy', 'Action']"
U02450,United States,25-34,2024-12-15 04:09:15,18,True,"['Mystery', 'Fantasy', 'Documentary', 'Sci-Fi']"
U02451,Germany,18-24,2024-07-04 17:08:08,16,False,"['Comedy', 'Drama', 'Documentary']"
U02452,Singapore,35-44,2024-02-26 16:06:44,20,False,"['Sci-Fi', 'Comedy', 'Romance', 'Horror']"
U02453,India,18-24,2024-03-06 01:43:20,28,False,"['Sci-Fi', 'Mystery']"
U02454,Canada,45+,2025-05-06 18:24:54,19,False,"['Horror', 'Comedy', 'Sci-Fi', 'Action']"
U02455,Germany,18-24,2024-07-06 19:03:33,24,False,"['Animation', 'Documentary', 'Drama', 'Fantasy']"
U02456,Canada,18-24,2024-02-27 02:22:06,30,False,"['Action', 'Comedy', 'Romance', 'Animation']"
U02457,Germany,35-44,2024-04-25 11:22:30,15,False,"['Action', 'Animation']"
U02458,Singapore,18-24,2024-01-11 19:05:56,17,False,"['Sci-Fi', 'Animation', 'Action', 'Drama']"
U02459,Canada,18-24,2024-10-01 12:43:05,19,False,"['Action', 'Comedy']"
U02460,India,35-44,2024-11-01 12:32:45,26,False,"['Animation', 'Romance', 'Action']"
U02461,United Kingdom,18-24,2024-07-14 15:02:00,16,False,['Drama']
U02462,United States,18-24,2025-01-19 17:04:05,16,False,"['Action', 'Mystery']"
U02463,Canada,25-34,2024-09-05 09:24:58,29,False,['Comedy']
U02464,Australia,18-24,2025-05-11 06:55:22,18,False,"['Drama', 'Sci-Fi', 'Documentary']"
U02465,Canada,18-24,2025-01-29 13:37:53,16,False,"['Comedy', 'Sci-Fi']"
U02466,United States,13-17,2024-02-08 22:22:17,16,False,"['Animation', 'Mystery', 'Romance']"
U02467,United Kingdom,18-24,2024-05-21 16:03:08,13,True,"['Animation', 'Sci-Fi']"
U02468,Australia,18-24,2025-01-24 22:26:37,14,False,"['Romance', 'Fantasy']"
U02469,India,13-17,2024-10-04 20:59:10,20,False,"['Sci-Fi', 'Mystery', 'Drama']"
U02470,United States,25-34,2025-01-24 09:56:24,25,True,"['Sci-Fi', 'Drama']"
U02471,Singapore,25-34,2024-06-22 06:40:50,31,False,"['Mystery', 'Horror', 'Comedy', 'Sci-Fi']"
U02472,India,18-24,2024-01-20 17:14:57,16,False,"['Sci-Fi', 'Documentary', 'Action', 'Mystery']"
U02473,United Kingdom,18-24,2025-02-09 19:47:39,14,False,"['Documentary', 'Drama', 'Sci-Fi', 'Mystery']"
U02474,United States,35-44,2025-02-09 20:38:43,12,False,['Romance']
U02475,India,25-34,2024-11-26 15:22:13,24,True,['Comedy']
U02476,United Kingdom,25-34,2024-07-28 01:22:52,28,False,"['Action', 'Drama', 'Fantasy']"
U02477,Canada,25-34,2024-01-05 09:31:36,12,False,"['Sci-Fi', 'Action', 'Horror', 'Mystery']"
U02478,United States,18-24,2025-01-11 07:12:28,12,False,"['Animation', 'Action', 'Comedy', 'Documentary']"
U02479,India,35-44,2024-12-07 05:55:01,23,False,['Animation']
U02480,India,45+,2024-12-11 04:19:10,22,False,"['Comedy', 'Animation']"
U02481,Australia,45+,2024-03-28 23:22:12,28,False,['Fantasy']
U02482,Singapore,18-24,2025-01-13 00:57:54,23,False,['Fantasy']
U02483,United States,18-24,2025-01-09 13:16:14,10,False,"['Sci-Fi', 'Mystery', 'Documentary', 'Horror']"
U02484,United Kingdom,18-24,2025-03-19 07:38:17,14,False,['Mystery']
U02485,United Kingdom,18-24,2024-10-20 07:32:17,15,False,['Drama']
U02486,United Kingdom,18-24,2025-01-13 04:59:11,24,False,"['Mystery', 'Drama', 'Horror', 'Animation']"
U02487,United States,25-34,2024-07-26 13:35:49,21,False,"['Action', 'Drama']"
U02488,India,18-24,2024-12-26 04:20:08,16,False,"['Romance', 'Action', 'Fantasy', 'Mystery']"
U02489,Canada,45+,2024-12-24 19:58:34,17,True,"['Comedy', 'Horror']"
U02490,United Kingdom,18-24,2025-02-07 01:09:13,21,True,['Sci-Fi']
U02491,United Kingdom,13-17,2025-03-18 20:36:34,23,False,"['Romance', 'Sci-Fi', 'Horror', 'Drama']"
